##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): March 30, 2015, 4:41 p.m.
## Download Date (Y/M/D): 
##
## Query String: 
##
#KIC,period,bjd0,morph,T2/T1,rho1+rho2,q,e_sin_omega,e_cos_omega,FF,sin_i,SC,
6042191,43.3909231,54981.274403,0.94,-999,-999,-999,-999,-999,-999,-999,False,
10068919,43.5622719,54986.269949,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8700506,43.7977954,55005.598901,0.04,-999,-999,-999,-999,-999,-999,-999,False,
5179609,43.9309664,54967.217779,0.08,-999,-999,-999,-999,-999,-999,-999,False,
7598128,44.2581726,54977.236705,0.04,-999,-999,-999,-999,-999,-999,-999,True,
4928119,44.6390151,54989.452504,0.00,-999,-999,-999,-999,-999,-999,-999,False,
6784887,44.7144484,54968.341088,0.02,-999,-999,-999,-999,-999,-999,-999,False,
7541502,44.8273231,54961.582297,0.03,-999,-999,-999,-999,-999,-999,-999,True,
9818732,45.0355910,54965.632695,0.05,-999,-999,-999,-999,-999,-999,-999,False,
8625821,45.3961434,55060.713904,0.02,-999,-999,-999,-999,-999,-999,-999,False,
10420279,45.4332500,55005.943791,0.03,-999,-999,-999,-999,-999,-999,-999,False,
5356593,45.9778676,54981.664135,0.04,-999,-999,-999,-999,-999,-999,-999,True,
11959569,46.1487411,54960.100378,0.11,-999,-999,-999,-999,-999,-999,-999,True,
6699562,46.2705311,54960.384514,0.04,-999,-999,-999,-999,-999,-999,-999,False,
11499263,46.6982167,55047.395771,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8104030,46.8399400,54997.137848,0.02,-999,-999,-999,-999,-999,-999,-999,False,
4247023,47.1906146,55014.593156,0.03,-999,-999,-999,-999,-999,-999,-999,False,
5630212,47.5847646,54990.559256,0.36,-999,-999,-999,-999,-999,-999,-999,False,
12167361,47.9309496,55012.095641,0.00,-999,-999,-999,-999,-999,-999,-999,True,
9164836,48.1188189,55003.838783,0.01,-999,-999,-999,-999,-999,-999,-999,True,
8610483,48.7993681,54993.195479,0.05,-999,-999,-999,-999,-999,-999,-999,False,
8506766,48.9374112,55071.647139,0.03,-999,-999,-999,-999,-999,-999,-999,True,
5035972,49.2668273,54974.920271,0.02,-999,-999,-999,-999,-999,-999,-999,False,
8435232,49.5682817,55010.005261,0.41,-999,-999,-999,-999,-999,-999,-999,False,
4164393,49.6127564,55048.610438,0.02,-999,-999,-999,-999,-999,-999,-999,False,
9535080,49.6452963,54986.027785,0.13,-999,-999,-999,-999,-999,-999,-999,False,
9408183,49.6835440,54979.695875,0.93,-999,-999,-999,-999,-999,-999,-999,False,
2442084,49.7885977,55008.192092,0.03,-999,-999,-999,-999,-999,-999,-999,False,
9714123,50.3554612,55020.266057,0.03,-999,-999,-999,-999,-999,-999,-999,False,
9172506,50.4403135,54982.907309,0.06,-999,-999,-999,-999,-999,-999,-999,False,
10462826,50.4670319,54965.008667,0.03,-999,-999,-999,-999,-999,-999,-999,False,
5960989,50.7215338,54983.686510,0.95,-999,-999,-999,-999,-999,-999,-999,False,
8686150,51.4258897,55006.536005,0.09,-999,-999,-999,-999,-999,-999,-999,False,
7906882,52.5135650,55004.676271,0.01,-999,-999,-999,-999,-999,-999,-999,True,
3441784,52.5687259,54965.403536,0.03,-999,-999,-999,-999,-999,-999,-999,True,
7115291,52.8027756,55053.072287,0.02,-999,-999,-999,-999,-999,-999,-999,False,
2708614,52.8858904,55032.893022,0.03,-999,-999,-999,-999,-999,-999,-999,False,
4639868,53.1009652,54968.970342,0.00,-999,-999,-999,-999,-999,-999,-999,False,
5700330,53.2204141,54971.579009,0.09,-999,-999,-999,-999,-999,-999,-999,False,
12208887,53.5018008,54965.171639,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8459354,53.5573181,54963.399820,0.94,-999,-999,-999,-999,-999,-999,-999,True,
8129189,53.6470815,54985.971403,0.09,-999,-999,-999,-999,-999,-999,-999,False,
10920813,53.7409031,55018.123039,0.18,-999,-999,-999,-999,-999,-999,-999,False,
9489947,54.0613148,55068.848694,0.00,-999,-999,-999,-999,-999,-999,-999,False,
2309719,54.3563603,54997.069278,0.02,-999,-999,-999,-999,-999,-999,-999,True,
3851949,54.7711078,54976.747861,0.25,-999,-999,-999,-999,-999,-999,-999,False,
7743464,55.2490140,55053.227088,0.01,-999,-999,-999,-999,-999,-999,-999,False,
4150390,55.2514777,55087.981857,0.02,-999,-999,-999,-999,-999,-999,-999,False,
3966912,55.6636799,54963.074046,0.02,-999,-999,-999,-999,-999,-999,-999,False,
11071278,55.8852250,54992.110514,0.95,-999,-999,-999,-999,-999,-999,-999,False,
10798605,56.0481655,54992.166592,0.01,-999,-999,-999,-999,-999,-999,-999,False,
10751515,56.4064912,55060.001367,0.07,-999,-999,-999,-999,-999,-999,-999,False,
6947666,56.6902641,55014.442172,0.02,-999,-999,-999,-999,-999,-999,-999,False,
3102000,57.0600095,54997.255620,0.03,-999,-999,-999,-999,-999,-999,-999,False,
10345862,58.2882244,54968.875502,0.09,-999,-999,-999,-999,-999,-999,-999,False,
9972385,58.4221134,54963.446267,0.52,-999,-999,-999,-999,-999,-999,-999,True,
5992270,58.4306798,55001.321739,0.03,-999,-999,-999,-999,-999,-999,-999,False,
11519134,58.5849864,54973.799106,0.01,-999,-999,-999,-999,-999,-999,-999,False,
7620844,58.6215704,55011.566794,0.03,-999,-999,-999,-999,-999,-999,-999,False,
4659476,58.9963737,54993.479361,0.90,-999,-999,-999,-999,-999,-999,-999,False,
6960913,59.8800000,54984.132665,0.03,-999,-999,-999,-999,-999,-999,-999,True,
7799540,60,54983.030286,0.35,-999,-999,-999,-999,-999,-999,-999,False,
11966557,60.2976111,55055.151610,0.06,-999,-999,-999,-999,-999,-999,-999,False,
6370558,60.3165845,55015.363887,0.93,-999,-999,-999,-999,-999,-999,-999,False,
5384713,60.3268036,54978.059032,0.01,-999,-999,-999,-999,-999,-999,-999,False,
4375101,61.2596016,54973.697755,0.05,-999,-999,-999,-999,-999,-999,-999,False,
4075064,61.4228063,54994.238521,0.00,-999,-999,-999,-999,-999,-999,-999,False,
8892720,61.4911433,55242.597466,0.04,-999,-999,-999,-999,-999,-999,-999,False,
10798838,62.1276652,55005.065601,0.01,-999,-999,-999,-999,-999,-999,-999,False,
5733154,62.5199034,54980.084398,0.94,-999,-999,-999,-999,-999,-999,-999,False,
5036966,62.7350000,5487.317881,0.04,-999,-999,-999,-999,-999,-999,-999,False,
6048024,62.8160000,54984.464464,0.00,-999,-999,-999,-999,-999,-999,-999,False,
8430105,63.3271056,54976.635546,0.23,-999,-999,-999,-999,-999,-999,-999,False,
6607610,63.5180260,54995.183066,0.08,-999,-999,-999,-999,-999,-999,-999,False,
4736208,63.6818908,55000.553005,0.08,-999,-999,-999,-999,-999,-999,-999,False,
11924426,64.7131612,55004.366983,0.01,-999,-999,-999,-999,-999,-999,-999,False,
11615481,65.4320106,55054.330437,0.05,-999,-999,-999,-999,-999,-999,-999,False,
11249624,65.5837209,55081.231980,0.01,-999,-999,-999,-999,-999,-999,-999,False,
7024530,66.1530000,55008.706920,0.03,-999,-999,-999,-999,-999,-999,-999,False,
7132542,66.3609874,55018.853242,0.06,-999,-999,-999,-999,-999,-999,-999,False,
7897952,66.9916393,54982.830888,0.93,-999,-999,-999,-999,-999,-999,-999,False,
3247294,67.4188276,54966.433454,0.02,-999,-999,-999,-999,-999,-999,-999,False,
11875511,67.4515439,55067.961997,0.01,-999,-999,-999,-999,-999,-999,-999,False,
9032900,67.5236450,54985.471559,0.23,-999,-999,-999,-999,-999,-999,-999,True,
10015516,67.6920522,55005.381429,0.25,-999,-999,-999,-999,-999,-999,-999,True,
9717958,67.9953543,54980.189904,0.46,-999,-999,-999,-999,-999,-999,-999,False,
4912589,68.3766074,54965.141492,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8509781,70.3358806,54961.610592,0.01,-999,-999,-999,-999,-999,-999,-999,True,
7847927,70.3762675,54984.227585,0.01,-999,-999,-999,-999,-999,-999,-999,False,
10006096,70.5162258,54975.856656,0.00,-999,-999,-999,-999,-999,-999,-999,False,
6947164,70.5828508,55023.499016,0.02,-999,-999,-999,-999,-999,-999,-999,False,
5563300,71.0547660,54967.733292,0.00,-999,-999,-999,-999,-999,-999,-999,False,
9837544,71.6619292,55220.892267,0.02,-999,-999,-999,-999,-999,-999,-999,False,
9588822,71.7601905,55146.574499,0.14,-999,-999,-999,-999,-999,-999,-999,False,
8386982,72.2595896,54980.276256,0.94,-999,-999,-999,-999,-999,-999,-999,True,
10033279,72.4913913,54972.775571,0.00,-999,-999,-999,-999,-999,-999,-999,False,
3867593,73.3320217,55042.964810,0.02,-999,-999,-999,-999,-999,-999,-999,False,
9634821,73.7579004,55016.728251,0.00,-999,-999,-999,-999,-999,-999,-999,True,
4661634,73.8941769,54992.899702,0.02,-999,-999,-999,-999,-999,-999,-999,False,
11558882,73.9147696,54987.716793,0.01,-999,-999,-999,-999,-999,-999,-999,False,
5535280,74.9853012,54979.138172,0.01,-999,-999,-999,-999,-999,-999,-999,False,
6525209,75.1317103,55017.665211,0.08,-999,-999,-999,-999,-999,-999,-999,False,
6307062,75.3790073,55075.484625,0.01,-999,-999,-999,-999,-999,-999,-999,True,
6063448,76.0176958,54972.945177,0.03,-999,-999,-999,-999,-999,-999,-999,False,
4055092,76.4531535,54966.982874,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8733497,76.8198978,55021.124800,0.01,-999,-999,-999,-999,-999,-999,-999,False,
11853130,76.8793921,54979.881295,0.00,-999,-999,-999,-999,-999,-999,-999,False,
1995732,77.3627213,55049.455853,0.03,-999,-999,-999,-999,-999,-999,-999,False,
9955262,77.4799256,54987.707583,0.04,-999,-999,-999,-999,-999,-999,-999,True,
5199426,78.6043624,54976.994291,0.00,-999,-999,-999,-999,-999,-999,-999,False,
5790807,79.9962462,54960.128986,0.02,-999,-999,-999,-999,-999,-999,-999,True,
8144355,80.5141039,55039.429868,0.92,-999,-999,-999,-999,-999,-999,-999,False,
9640921,80.7061705,54972.436198,0.02,-999,-999,-999,-999,-999,-999,-999,False,
3240159,82.1376549,55029.121410,0.00,-999,-999,-999,-999,-999,-999,-999,False,
10153011,83.0975982,54995.945308,0.02,-999,-999,-999,-999,-999,-999,-999,False,
6690171,85.0624146,55237.407206,0.00,-999,-999,-999,-999,-999,-999,-999,False,
8560285,85.3408790,55304.569760,0.03,-999,-999,-999,-999,-999,-999,-999,False,
10666242,87.2394801,54986.358157,0.00,-999,-999,-999,-999,-999,-999,-999,True,
8164262,87.4571700,54969.411534,0.03,-999,-999,-999,-999,-999,-999,-999,False,
2576692,87.8785329,55027.103323,0.04,-999,-999,-999,-999,-999,-999,-999,False,
12643582,88.2954000,55044.492800,0.00,-999,-999,-999,-999,-999,-999,-999,False,
8552719,88.4074658,55009.270241,0.04,-999,-999,-999,-999,-999,-999,-999,False,
12164634,89.3312169,54975.315910,0.02,-999,-999,-999,-999,-999,-999,-999,False,
8803882,89.6302162,55093.215663,0.58,-999,-999,-999,-999,-999,-999,-999,True,
5877364,89.6485376,54996.428536,0.94,-999,-999,-999,-999,-999,-999,-999,True,
8257407,89.6981577,55009.305099,0.00,-999,-999,-999,-999,-999,-999,-999,False,
9783760,89.7395596,55038.270252,0.00,-999,-999,-999,-999,-999,-999,-999,False,
9528430,90.0825170,55006.987191,0.06,-999,-999,-999,-999,-999,-999,-999,True,
11342573,91.0560352,55037.845597,0.00,-999,-999,-999,-999,-999,-999,-999,False,
7866921,91.4998890,55107.269208,0.05,-999,-999,-999,-999,-999,-999,-999,False,
9758089,92.7290510,55010.460225,0.02,-999,-999,-999,-999,-999,-999,-999,True,
4150611,94.1982000,55029.333888,0.10,-999,-999,-999,-999,-999,-999,-999,True,
5006817,94.8119689,55019.021018,0.30,-999,-999,-999,-999,-999,-999,-999,False,
11147814,95.1782990,55057.596233,0.00,-999,-999,-999,-999,-999,-999,-999,False,
8414914,100.3025000,55009.771842,0.02,-999,-999,-999,-999,-999,-999,-999,False,
10677186,100.4013050,55249.885113,0.02,-999,-999,-999,-999,-999,-999,-999,False,
9948002,101.2632974,55047.124638,0.04,-999,-999,-999,-999,-999,-999,-999,False,
9904059,102.9663705,54991.058149,0.04,-999,-999,-999,-999,-999,-999,-999,False,
2444348,103.2069891,54992.474120,0.52,-999,-999,-999,-999,-999,-999,-999,False,
6678383,103.5123573,55259.383542,0.03,-999,-999,-999,-999,-999,-999,-999,True,
4473933,103.5926245,54964.207588,0.25,-999,-999,-999,-999,-999,-999,-999,True,
9886255,105.9609415,55015.048804,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8044608,106.1759375,55067.640223,0.01,-999,-999,-999,-999,-999,-999,-999,False,
7377422,107.6228469,54986.644426,0.16,-999,-999,-999,-999,-999,-999,-999,False,
3970117,110.2951221,55068.750238,0.03,-999,-999,-999,-999,-999,-999,-999,False,
6603043,110.3242861,55030.326542,0.03,-999,-999,-999,-999,-999,-999,-999,True,
11392618,110.9300000,55007.218640,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8491745,111.3199285,55059.647590,0.06,-999,-999,-999,-999,-999,-999,-999,False,
11671429,112.4637124,55030.556806,0.07,-999,-999,-999,-999,-999,-999,-999,True,
3428468,114.9086796,55032.449947,0.00,-999,-999,-999,-999,-999,-999,-999,False,
6973796,115.9943041,55204.559594,0.00,-999,-999,-999,-999,-999,-999,-999,False,
3442054,117.6813820,54980.206233,0.02,-999,-999,-999,-999,-999,-999,-999,False,
6665223,119.4120250,54946.218150,0.01,-999,-999,-999,-999,-999,-999,-999,True,
3644542,119.6797949,55009.105590,0.06,-999,-999,-999,-999,-999,-999,-999,True,
4043443,119.8402401,54994.869540,0.01,-999,-999,-999,-999,-999,-999,-999,False,
3345675,120.0040103,55083.146716,0.00,-999,-999,-999,-999,-999,-999,-999,False,
10001167,120.3909714,54957.586519,0.27,-999,-999,-999,-999,-999,-999,-999,False,
5264304,120.5800000,55322.394650,0.01,-999,-999,-999,-999,-999,-999,-999,False,
9163796,121.0068441,55026.988381,0.42,-999,-999,-999,-999,-999,-999,-999,False,
7830637,121.5991805,55044.497814,0.01,-999,-999,-999,-999,-999,-999,-999,False,
7768447,122.5000000,55085.777686,0.15,-999,-999,-999,-999,-999,-999,-999,False,
10656508,124.0358316,54969.014818,0.00,-999,-999,-999,-999,-999,-999,-999,True,
9028474,124.9408020,55010.672516,0.00,-999,-999,-999,-999,-999,-999,-999,False,
6504954,130.3454828,55107.445027,0.02,-999,-999,-999,-999,-999,-999,-999,True,
6933781,130.4195627,55062.757796,0.00,-999,-999,-999,-999,-999,-999,-999,True,
10464666,131.7342370,55027.548567,0.00,-999,-999,-999,-999,-999,-999,-999,False,
5456023,131.9783070,55012.587332,0.00,-999,-999,-999,-999,-999,-999,-999,False,
10614012,132.1673120,54982.134994,0.17,-999,-999,-999,-999,-999,-999,-999,False,
3757590,135.5860698,55010.927823,0.00,-999,-999,-999,-999,-999,-999,-999,False,
11044668,139.4500000,54955.001055,0.41,-999,-999,-999,-999,-999,-999,-999,False,
7813039,141.7221086,55000.363325,0.00,-999,-999,-999,-999,-999,-999,-999,False,
10292238,143.1192631,55099.358181,0.02,-999,-999,-999,-999,-999,-999,-999,False,
4824268,152.1514239,55048.015172,0.03,-999,-999,-999,-999,-999,-999,-999,False,
8210370,153.7000000,54963.676988,0.31,-999,-999,-999,-999,-999,-999,-999,False,
4253860,155.0611116,54999.512292,0.27,-999,-999,-999,-999,-999,-999,-999,False,
8868907,157.3244941,55213.215104,0.02,-999,-999,-999,-999,-999,-999,-999,False,
9480535,160.1341104,55036.405603,0.02,-999,-999,-999,-999,-999,-999,-999,False,
5217733,161.2523790,55022.132816,0.03,-999,-999,-999,-999,-999,-999,-999,True,
8631160,161.9016051,54950.162681,0.02,-999,-999,-999,-999,-999,-999,-999,True,
8308347,164.9498633,54948.049537,0.15,-999,-999,-999,-999,-999,-999,-999,False,
10265602,165.3446777,55007.290871,0.00,-999,-999,-999,-999,-999,-999,-999,False,
4255422,165.4057448,54974.575352,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8074805,170.8743790,54961.757716,0.01,-999,-999,-999,-999,-999,-999,-999,False,
9246715,171.2776968,55170.514777,0.11,-999,-999,-999,-999,-999,-999,-999,True,
5103998,174.7701656,55005.472862,0.00,-999,-999,-999,-999,-999,-999,-999,False,
2446623,175.0657200,55012.043234,0.00,-999,-999,-999,-999,-999,-999,-999,False,
9540226,175.4588273,55115.624332,0.20,-999,-999,-999,-999,-999,-999,-999,False,
8374580,176.2427863,55025.503620,0.00,-999,-999,-999,-999,-999,-999,-999,False,
6137704,178.2679718,55266.618463,0.00,-999,-999,-999,-999,-999,-999,-999,False,
3534118,178.4135574,55051.226914,0.00,-999,-999,-999,-999,-999,-999,-999,False,
5435816,181.8519094,55084.877454,0.00,-999,-999,-999,-999,-999,-999,-999,False,
9785454,184.5200000,55070.693328,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8760135,184.6535528,55047.852662,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8246781,185.0230000,54921.150099,0.00,-999,-999,-999,-999,-999,-999,-999,False,
11909686,185.9414905,55121.880854,0.00,-999,-999,-999,-999,-999,-999,-999,False,
11357192,186.5167873,55002.610870,0.00,-999,-999,-999,-999,-999,-999,-999,False,
9533489,197.1500000,54936.003032,0.00,-999,-999,-999,-999,-999,-999,-999,True,
5786154,197.9207814,55162.610767,0.18,-999,-999,-999,-999,-999,-999,-999,False,
4659255,198.0132780,55067.151630,0.00,-999,-999,-999,-999,-999,-999,-999,False,
7353970,198.4434958,54988.614791,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8474892,199.4400000,55073.861211,0.00,-999,-999,-999,-999,-999,-999,-999,False,
11805075,199.8398978,55058.363393,0.00,-999,-999,-999,-999,-999,-999,-999,False,
6527229,200.8000705,55096.873092,0.00,-999,-999,-999,-999,-999,-999,-999,False,
2307206,204.0313791,55086.538682,0.01,-999,-999,-999,-999,-999,-999,-999,False,
2856960,204.2558794,54997.652563,0.04,-999,-999,-999,-999,-999,-999,-999,True,
9656397,204.7401048,55139.994350,0.00,-999,-999,-999,-999,-999,-999,-999,False,
2576107,205.5830170,54862.171422,0.00,-999,-999,-999,-999,-999,-999,-999,False,
7037405,207.1505238,54905.625221,0.16,-999,-999,-999,-999,-999,-999,-999,False,
8494410,208.8676888,54897.818947,0.00,-999,-999,-999,-999,-999,-999,-999,False,
8507073,209.0630007,55133.827558,0.00,-999,-999,-999,-999,-999,-999,-999,False,
5130740,210.3025190,55118.133758,0.00,-999,-999,-999,-999,-999,-999,-999,False,
10735331,213.3993424,55107.197480,0.00,-999,-999,-999,-999,-999,-999,-999,False,
11761199,213.6229022,54974.635062,0.00,-999,-999,-999,-999,-999,-999,-999,False,
6850665,214.7160563,55110.512239,0.03,-999,-999,-999,-999,-999,-999,-999,False,
10152836,220.9300000,55110.108260,0.00,-999,-999,-999,-999,-999,-999,-999,False,
8559589,223.1130479,54973.946057,0.00,-999,-999,-999,-999,-999,-999,-999,False,
12644769,225.8850000,54973.430067,0.06,-999,-999,-999,-999,-999,-999,-999,True,
11241814,227.6643755,55065.211273,0.02,-999,-999,-999,-999,-999,-999,-999,False,
9970396,235.2993983,55190.482944,0.09,-999,-999,-999,-999,-999,-999,-999,False,
5039392,236.7279406,54968.812943,0.53,-999,-999,-999,-999,-999,-999,-999,False,
12021387,241.0710335,55057.002707,0.00,-999,-999,-999,-999,-999,-999,-999,False,
7289157,242.7129923,54996.317389,0.00,-999,-999,-999,-999,-999,-999,-999,True,
5534965,243.8212435,54992.495126,0.00,-999,-999,-999,-999,-999,-999,-999,False,
10259301,244.8330000,55118.947396,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8052474,245.4400000,54948.892103,0.00,-999,-999,-999,-999,-999,-999,-999,False,
10845188,249.3619455,55112.685840,0.00,-999,-999,-999,-999,-999,-999,-999,False,
4578594,252.1550000,54926.700461,0.01,-999,-999,-999,-999,-999,-999,-999,False,
8703129,253.3623268,55068.742867,0.02,-999,-999,-999,-999,-999,-999,-999,True,
9214715,265.3000000,55149.923156,0.00,-999,-999,-999,-999,-999,-999,-999,False,
9214712,265.3009735,55149.899678,0.00,-999,-999,-999,-999,-999,-999,-999,False,
4054905,274.7090224,54870.202866,0.13,-999,-999,-999,-999,-999,-999,-999,True,
7456521,276.4166488,55040.844205,0.02,-999,-999,-999,-999,-999,-999,-999,False,
8223655,280.1577805,55119.942114,0.00,-999,-999,-999,-999,-999,-999,-999,False,
7431665,281.4000000,55005.281580,0.15,-999,-999,-999,-999,-999,-999,-999,False,
4058169,282.5361601,55074.554237,0.00,-999,-999,-999,-999,-999,-999,-999,False,
11769146,282.9658277,55026.501628,0.01,-999,-999,-999,-999,-999,-999,-999,False,
10748621,286.1800000,54860.840452,0.00,-999,-999,-999,-999,-999,-999,-999,False,
4638237,290.1400000,55140.311867,0.34,-999,-999,-999,-999,-999,-999,-999,False,
6756202,290.7859695,55226.525029,0.00,-999,-999,-999,-999,-999,-999,-999,False,
8332986,302.3900000,54839.791671,0.00,-999,-999,-999,-999,-999,-999,-999,False,
9153621,305.8196777,55002.670328,0.06,-999,-999,-999,-999,-999,-999,-999,False,
5107226,310.9164267,55187.617080,0.00,-999,-999,-999,-999,-999,-999,-999,False,
8668810,313.1000000,54944.866047,0.01,-999,-999,-999,-999,-999,-999,-999,False,
5005618,341,55122.004885,0.00,-999,-999,-999,-999,-999,-999,-999,True,
5866138,342.3000000,54926.791250,0.05,-999,-999,-999,-999,-999,-999,-999,False,
5347537,345.1842217,55061.840251,0.00,-999,-999,-999,-999,-999,-999,-999,False,
8108437,351.2900000,55040.295744,0.00,-999,-999,-999,-999,-999,-999,-999,False,
4663623,358.1000000,54962.684595,0.05,-999,-999,-999,-999,-999,-999,-999,False,
10074700,365.6500000,55071.990807,0.02,-999,-999,-999,-999,-999,-999,-999,False,
8688110,374.5460000,54965.199728,0.85,-999,-999,-999,-999,-999,-999,-999,False,
6307083,376.9401671,54849.284201,0.03,-999,-999,-999,-999,-999,-999,-999,False,
10091110,383.8600000,55363.047769,0.01,-999,-999,-999,-999,-999,-999,-999,False,
2306756,386.6000000,54999.342231,0.00,-999,-999,-999,-999,-999,-999,-999,True,
5649325,391.1000000,55001.044383,0.02,-999,-999,-999,-999,-999,-999,-999,False,
