##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): June 28, 2016, 4:08 p.m.
## Download Date (Y/M/D): 2016/06/29
##
## Query String: {&quot;sort&quot;:&quot;p&quot;,&quot;kics&quot;:[],&quot;campaign&quot;:[&quot;-2&quot;],&quot;etvlong&quot;:true,&quot;cols&quot;:[&quot;etv&quot;,&quot;glon&quot;,&quot;scdata&quot;,&quot;bjd0&quot;,&quot;morph&quot;,&quot;glat&quot;,&quot;kic&quot;,&quot;lcdata&quot;,&quot;keff&quot;,&quot;p&quot;,&quot;figs&quot;,&quot;bjd0err&quot;,&quot;perr&quot;,&quot;kmag&quot;],&quot;etvshort&quot;:true,&quot;incat1&quot;:true,&quot;incat0&quot;:true,&quot;kois&quot;:[]}
##
#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,ETV,
6050116,0.2399081,0.0000001,54964.708006,0.015182,0.79,74.5792,9.8170,14.2580,4569.0000,False,short,
7511980,0.2401622,-1,54964.579648,-1,0.78,73.7574,15.8330,14.4580,6430.0000,False,short,
2985366,0.2402200,0.0000001,55070.373050,0.035061,-1.00,70.4028,10.9352,13.4780,4208.0000,False,short,
8838626,0.2403841,-1,55001.946863,-1,0.74,79.3482,8.9022,14.4200,5992.0000,False,short,
12458797,0.2413212,0.0000002,55182.791088,0.014134,0.94,82.7162,16.3581,13.8950,4583.0000,False,short,
6350020,0.2417928,0.0000001,54964.613787,0.012586,0.74,72.4528,15.0395,15.3830,5592.0000,False,short,
9410906,0.2418115,-1,54964.826624,-1,-1.00,78.8670,11.7001,14.6470,5659.0000,False,short,
7198474,0.2423046,0.0000001,55000.068173,0.037166,0.76,74.8344,12.3585,15.5560,5759.0000,False,short,
7546791,0.2423615,0.0000001,54964.604015,0.014505,0.94,77.0974,8.9391,13.5660,5038.0000,False,short,
7546789,0.2423617,-1,55001.927463,-1,0.93,77.0962,8.9385,14.4970,5570.0000,False,short,
7871200,0.2429038,0.0000001,54953.677320,0.013169,0.75,73.2458,18.4483,12.7990,4644.0000,False,short,
7959612,0.2432138,0.0000026,55000.095587,0.014191,0.81,75.9245,12.5288,16.8890,5187.0000,False,short,
3972629,0.2442402,0.0000001,54964.812585,0.016796,0.85,73.1772,7.5111,14.9310,5076.0000,False,short,
5022916,0.2445485,-1,55001.921858,-1,0.72,73.8673,8.6928,15.4160,5068.0000,False,short,
9345163,0.2451223,0.0000001,54964.757218,0.014487,0.77,78.2595,12.6186,15.4580,4799.0000,False,short,
8816790,0.2458562,0.0000001,55001.999460,0.014076,0.79,76.9241,13.4819,13.6930,6226.0000,False,short,
12216817,0.2462731,0.0000001,55002.067959,0.014126,1.00,83.7802,13.1896,10.6620,6681.0000,True,short,
11494583,0.2483419,0.0000001,54964.685201,0.015511,0.94,79.4133,19.3495,15.4390,4385.0000,False,short,
8832417,0.2485200,-1,55002.020000,-1,-1.00,78.8300,9.9199,13.0510,6840.0000,True,short,
4738426,0.2488352,0.0000001,54964.659616,0.014520,0.96,71.5806,12.4784,15.3350,6016.0000,False,short,
8122124,0.2492776,0.0000001,54964.612833,0.014220,1.00,78.6563,7.9439,13.6380,6250.0000,False,short,
8301095,0.2495270,-1,-1,-1,-1.00,76.5992,12.3031,16.4310,8038.0000,False,short,
9032671,0.2496079,0.0000001,54953.798542,0.013539,0.70,78.6247,10.7845,12.9820,4807.0000,False,short,
5960283,0.2496681,0.0000001,55110.101764,0.014553,0.94,73.6866,11.3288,15.7610,5308.0000,False,short,
9412114,0.2502522,0.0000002,55001.893873,0.014397,0.86,79.0686,11.4142,15.2260,5991.0000,False,short,
9004380,0.2503325,0.0000001,54964.600010,0.013059,0.97,75.3203,17.9996,14.2380,6070.0000,False,short,
4857282,0.2507526,0.0000001,54904.264881,0.013134,0.75,74.3908,7.1627,14.1730,5456.0000,False,short,
12602985,0.2508689,0.0000002,55002.090625,0.014561,0.88,83.1553,16.3159,15.1520,4878.0000,False,short,
11336707,0.2512982,0.0000001,54964.637372,0.015855,0.91,78.9481,19.5864,14.8040,4751.0000,False,short,
12104285,0.2514509,0.0000001,54964.713694,0.016437,0.87,81.3791,17.8695,15.8410,4658.0000,False,short,
8367007,0.2516160,0.0000001,54964.933977,0.014635,0.81,76.7335,12.3302,13.5320,6239.0000,False,short,
9300595,0.2523541,-1,55002.123861,-1,0.92,80.0494,9.1299,13.2940,5035.0000,False,short,
11769739,0.2524728,0.0000001,54964.659858,0.014623,0.77,82.6823,13.1342,15.0330,5136.0000,False,short,
4138301,0.2533791,0.0000001,54964.685221,0.015875,0.90,69.7502,14.8833,14.6970,5132.0000,False,short,
11819520,0.2535003,-1,54964.919832,-1,0.75,82.6154,13.4591,14.8330,5715.0000,False,short,
9478836,0.2540637,0.0000001,55002.132513,0.011850,0.71,79.7348,10.2589,15.2180,4939.0000,False,short,
11922678,0.2550000,0.0000001,54984.677006,0.032786,-1.00,83.2308,12.7964,13.5100,6205.0000,False,short,
12508348,0.2556047,0.0000001,54951.660784,0.014908,0.97,82.7273,16.6052,13.4280,8961.0000,False,short,
6871716,0.2556596,0.0000001,54964.721479,-1,0.78,75.5108,10.1464,14.8610,5657.0000,False,short,
5685072,0.2559051,0.0000002,54964.626512,0.012870,0.73,70.9453,16.6630,13.1870,4626.0000,False,short,
3839964,0.2561499,0.0000001,54964.791432,0.016135,0.80,70.4116,12.7856,14.6020,5332.0000,False,short,
12598713,0.2571790,0.0000001,54953.674386,0.014574,0.94,82.5187,17.8034,12.7620,5189.0000,False,short,
9700154,0.2572534,0.0000001,54964.788932,0.016893,0.80,77.0291,16.7085,15.4950,4315.0000,False,short,
9662581,0.2580109,0.0000002,55002.116224,0.015322,0.79,80.0548,10.4505,15.8080,4773.0000,False,short,
9777987,0.2585001,0.0000004,55000.067554,0.032309,0.76,79.4699,11.7773,16.2830,-1.0000,False,short,
2856960,0.2585073,0.0000001,54964.658506,0.007310,0.64,71.0098,9.5159,15.6150,4733.0000,True,short,
5611561,0.2586947,0.0000002,55000.009420,0.014541,0.75,72.4708,12.9444,13.9710,-1.0000,False,short,
8879976,0.2595194,-1,55001.981184,-1,0.82,76.6848,14.3589,13.2990,5874.0000,False,short,
7339345,0.2596643,0.0000001,54964.777196,0.013780,0.76,72.5365,18.1839,15.2000,4877.0000,False,short,
11658996,0.2601661,0.0000001,55018.444448,0.017455,-1.00,81.1373,15.9221,10.8670,7047.0000,False,short,
9288175,0.2609349,0.0000001,54964.740797,0.014553,0.99,78.7476,11.5000,12.5490,6972.0000,False,short,
9611334,0.2613634,-1,55002.127414,-1,0.83,80.8391,8.7080,13.4280,5659.0000,False,short,
9392331,0.2617622,0.0000002,55000.339626,0.015183,0.77,76.3562,17.1871,15.6990,5993.0000,False,short,
9239684,0.2618159,0.0000001,54964.790149,0.014846,0.99,80.0592,8.8409,12.5780,5827.0000,False,short,
11599937,0.2622110,0.0000001,55063.165550,-1,0.63,79.8636,18.7501,15.0130,5626.0000,False,short,
12004834,0.2623168,0.0000001,55002.041000,0.007446,0.63,80.9110,18.3801,14.7180,3576.0000,True,short,
11284547,0.2624405,0.0000001,54964.534976,0.014846,0.96,78.9896,19.1803,15.4500,5117.0000,False,short,
8045121,0.2631774,0.0000001,54953.761215,0.014854,1.00,77.8672,9.1406,11.9710,6990.0000,False,short,
5564600,0.2634470,-1,55003.085144,-1,1.00,75.9676,6.2035,12.5060,6678.0000,False,short,
6106771,0.2638263,0.0000002,54964.616674,0.015617,0.77,71.8775,15.6716,15.4910,5559.0000,False,short,
10557008,0.2654186,0.0000002,54964.637009,0.015123,0.80,82.0258,9.7163,14.6620,5088.0000,False,short,
11972872,0.2656900,0.0000002,55002.919000,0.053005,-1.00,83.4833,12.6483,15.1690,4820.0000,False,short,
6048876,0.2665179,-1,54999.989587,-1,1.00,74.4855,10.0606,12.9500,7047.0000,False,short,
5785551,0.2666875,0.0000002,55002.019292,0.013822,0.74,72.9526,12.4258,15.0940,5034.0000,False,short,
9388304,0.2667035,-1,54964.664477,-1,0.76,75.7102,18.6205,15.9690,5221.0000,False,short,
9388303,0.2667035,0.0000002,55002.002211,0.014314,0.78,75.7092,18.6204,15.5510,5385.0000,False,short,
5773205,0.2668707,0.0000017,55000.123267,0.012056,0.62,71.4640,15.6744,19.7420,-1.0000,False,short,
2437038,0.2676785,0.0000002,54964.980693,0.049493,0.87,69.9235,10.9070,15.9550,5461.0000,False,short,
7269843,0.2682156,0.0000002,54964.567796,0.016728,0.81,73.9048,14.7785,15.9620,5002.0000,False,short,
4478661,0.2692157,-1,54919.113896,-1,0.94,73.4106,8.1939,15.4920,5705.0000,False,short,
6072578,0.2696718,0.0000002,54862.142079,0.015159,0.77,76.5573,6.3477,14.6770,5017.0000,False,short,
1573174,0.2704000,-1,55000.666700,-1,-1.00,69.8098,9.8135,13.5510,6971.0000,False,short,
8028158,0.2710391,0.0000033,55110.129439,0.015036,0.80,75.9632,12.6156,15.9300,5484.0000,False,short,
2435971,0.2718280,0.0000002,54964.815967,0.018215,0.94,69.9236,11.0114,14.6950,-1.0000,False,short,
9026766,0.2721278,0.0000002,54964.846798,0.015238,0.76,77.9879,11.9910,14.9980,4880.0000,False,short,
10802917,0.2724524,0.0000002,54999.905793,0.014633,0.74,80.7883,12.9495,15.8670,4937.0000,False,short,
3832382,0.2726487,0.0000002,54964.603149,0.014831,0.75,69.4296,14.9544,15.6910,4454.0000,False,short,
7697065,0.2727656,0.0000002,54964.749102,0.013198,0.70,77.1682,9.3134,15.1150,5126.0000,False,short,
9760531,0.2727979,0.0000002,54953.906065,0.016139,1.00,77.1273,16.8249,9.5400,6742.0000,True,short,
5956588,0.2729067,0.0000002,55001.906729,0.018724,0.83,73.2661,12.1578,15.8330,5202.0000,False,short,
8493159,0.2730036,-1,55002.099018,-1,0.99,76.4753,13.2842,12.0020,-1.0000,False,short,
3743834,0.2736148,0.0000002,54964.543136,0.016525,0.76,71.0807,11.1568,14.0760,4889.0000,True,short,
5514871,0.2737164,-1,55000.969814,-1,-1.00,71.0426,15.8956,12.7920,5092.0000,False,short,
9935311,0.2737752,0.0000002,55001.838876,0.030067,0.82,76.5392,19.1823,14.3440,4455.0000,False,short,
11704155,0.2738674,0.0000002,54953.604573,0.016543,0.94,80.4473,17.9077,12.6000,5118.0000,False,short,
10932440,0.2740700,-1,55002.020000,-1,-1.00,81.8200,11.3763,14.5720,5063.0000,False,short,
2448320,0.2741085,0.0000002,55002.065503,0.015835,0.93,70.7351,9.2544,15.8580,5160.0000,False,short,
7335517,0.2745039,0.0000002,55001.920777,0.012738,0.98,72.0625,19.5456,15.7500,10758.0000,True,short,
8739802,0.2745129,0.0000002,55001.999865,0.014498,0.93,75.2495,17.1308,14.8820,5002.0000,False,short,
4385109,0.2746477,0.0000002,54964.667954,0.016078,0.90,73.6506,7.4831,15.1330,4739.0000,False,short,
4563150,0.2747205,0.0000002,54964.769475,0.016743,0.80,72.3477,10.4208,13.9970,4865.0000,False,short,
5534204,0.2750976,0.0000002,54964.728671,-1,0.96,73.2815,10.9506,15.3670,5022.0000,False,short,
4481854,0.2751844,-1,55063.313239,-1,0.76,73.6259,7.7280,14.8030,6019.0000,False,short,
5104097,0.2753953,0.0000002,55000.035311,0.016989,0.87,73.2338,9.9442,15.4470,6224.0000,False,short,
9772642,0.2754317,0.0000002,54953.633778,0.016441,0.80,78.8888,13.1018,13.5470,4927.0000,False,short,
8624778,0.2762617,0.0000031,55000.117411,0.015918,0.81,76.8700,12.8816,17.7100,6001.0000,False,short,
7680593,0.2763915,0.0000002,54964.777089,0.015677,0.97,75.3924,12.6876,15.4450,5169.0000,False,short,
3853259,0.2766478,0.0000002,54964.780871,0.015948,0.98,71.7257,9.9958,13.9220,4467.0000,False,short,
10415087,0.2766640,-1,55001.576930,-1,-1.00,80.7712,11.6680,12.1390,7027.0000,False,short,
11566174,0.2768752,0.0000002,54964.604431,0.015084,0.77,82.4065,12.8878,14.9570,5300.0000,False,short,
3354616,0.2769826,0.0000002,55000.188881,0.014963,0.76,72.1142,8.1852,15.9260,5093.0000,False,short,
10074939,0.2770936,0.0000002,55063.305037,0.015031,0.76,78.9823,13.8907,15.8880,4812.0000,False,short,
2570289,0.2790278,0.0000002,54964.579321,0.017007,0.90,70.0110,10.8936,15.3300,5966.0000,False,short,
11246163,0.2792275,0.0000002,54964.563148,0.016501,0.79,81.1613,14.0329,14.6050,5277.0000,False,short,
4476900,0.2796663,0.0000002,55000.141708,0.017146,0.78,73.2886,8.4869,15.7450,5222.0000,False,short,
9508052,0.2799961,0.0000002,54964.649508,0.017348,0.91,75.4740,19.8518,15.9230,5004.0000,False,short,
6963490,0.2800890,0.0000002,55075.705910,0.063054,-1.00,76.1983,9.1940,14.7020,6451.0000,False,short,
9357029,0.2804418,-1,55002.054823,-1,0.93,79.6561,10.0486,13.7340,-1.0000,False,short,
9357030,0.2804421,0.0000002,55001.917598,0.015656,0.93,79.6588,10.0500,15.5360,5452.0000,False,short,
11352791,0.2805193,0.0000035,55000.163545,0.016900,0.92,81.3525,13.9582,15.5770,6059.0000,False,short,
5786545,0.2805751,0.0000002,55001.987489,0.015041,0.75,73.0232,12.2312,15.4320,4954.0000,False,short,
9272276,0.2806130,0.0000002,54953.698094,0.016770,0.81,76.6138,15.8738,13.1600,5560.0000,False,short,
9527167,0.2808953,0.0000002,55002.154036,0.016074,0.97,78.3310,13.2389,15.5230,5412.0000,False,short,
9179806,0.2809633,0.0000002,54964.812270,0.017681,0.84,80.3704,8.1437,15.1730,5189.0000,False,short,
7272739,0.2811646,0.0000002,54964.852294,0.015867,0.77,74.1809,13.9852,12.9610,5192.0000,True,short,
5891611,0.2812600,0.0000002,55007.490000,0.019666,-1.00,75.1134,8.4346,14.9310,5220.0000,False,short,
9329214,0.2815013,-1,54999.973165,-1,0.74,76.0217,17.5386,13.3650,5852.0000,False,short,
10600319,0.2815156,0.0000002,54964.868221,0.016000,0.94,79.8916,14.0986,14.9410,4848.0000,False,short,
5218385,0.2815375,0.0000002,54964.580677,0.016167,0.78,75.5737,6.0973,14.6160,5260.0000,False,short,
7269797,0.2817924,0.0000002,54964.708488,0.017434,0.86,73.8569,14.7748,15.6370,5163.0000,False,short,
5891963,0.2819600,0.0000002,54949.819126,0.015376,0.95,75.1356,8.3747,13.6020,5526.0000,False,short,
7199353,0.2819867,0.0000002,54964.814394,0.017115,0.78,74.9482,12.2056,14.4900,5166.0000,False,short,
2300319,0.2820123,-1,55000.073279,-1,0.78,70.1167,10.4242,11.9200,-1.0000,False,short,
10350225,0.2820697,0.0000002,54964.827478,0.017899,0.80,80.6392,11.5978,14.7810,5455.0000,False,short,
8626039,0.2828906,0.0000032,55000.051783,0.046170,0.85,77.0292,12.5548,16.8210,-1.0000,False,short,
6267702,0.2831963,0.0000002,54999.949686,0.015792,0.90,71.9027,16.1472,15.5930,5065.0000,False,short,
1433410,0.2832752,0.0000031,54999.951811,0.014174,0.74,69.8401,9.5895,14.1190,6003.0000,False,short,
8242493,0.2832856,0.0000002,54964.621844,0.015407,0.75,77.4263,10.5964,14.6970,4985.0000,False,short,
6929869,0.2836920,0.0000002,55000.093721,0.015835,0.96,72.6536,16.4882,15.5360,4992.0000,False,short,
7440742,0.2839922,0.0000002,54949.928411,0.013575,0.73,74.8861,12.9650,11.8310,4834.0000,False,short,
9533706,0.2841181,0.0000003,55002.123818,0.016446,0.78,79.1668,11.6515,15.4310,5675.0000,False,short,
4241946,0.2843840,0.0000002,54999.914195,0.016200,0.75,69.6698,15.3414,15.7950,4663.0000,False,short,
6529902,0.2847960,-1,54964.749681,-1,0.87,75.1343,10.0968,15.3110,6408.0000,False,short,
11405559,0.2849367,0.0000002,54964.844590,0.015735,0.75,81.5037,13.9368,13.6920,5232.0000,False,short,
8677949,0.2849507,0.0000002,55001.951829,0.016588,0.93,75.4926,16.1422,15.8980,4819.0000,False,short,
11653059,0.2849540,-1,55002.020000,-1,-1.00,80.2600,18.1285,13.1360,5883.0000,False,short,
8654079,0.2850725,-1,54919.407847,-1,0.73,79.9481,7.3268,15.0450,5576.0000,False,short,
11036301,0.2852372,0.0000002,54964.715182,0.016297,0.95,81.3669,12.6758,15.1210,4708.0000,False,short,
5108514,0.2855700,-1,55002.020000,-1,-1.00,73.6934,9.1651,13.9830,6811.0000,False,short,
7367833,0.2861988,0.0000002,54964.861266,0.016739,0.77,75.7316,11.0716,15.3420,5799.0000,False,short,
9109857,0.2865040,-1,55002.101656,-1,0.75,79.6369,9.1634,12.5990,5792.0000,False,short,
5459373,0.2866088,0.0000002,54964.670887,0.016763,0.97,74.2706,8.9935,15.0910,4982.0000,False,short,
11444780,0.2867135,0.0000002,54964.589880,0.014005,0.73,79.6611,18.5049,15.7320,4566.0000,False,short,
8280135,0.2868850,0.0000002,54964.797973,0.016203,0.97,73.8044,18.5696,15.6530,5317.0000,False,short,
4073678,0.2882443,0.0000027,54927.892568,0.009519,0.67,73.1669,7.7950,15.4470,5763.0000,False,short,
11341950,0.2883712,0.0000002,54964.806734,0.015854,0.74,79.8505,17.4823,14.9240,5511.0000,False,short,
5699617,0.2889166,0.0000002,54964.792095,0.016878,0.77,72.8265,12.4827,14.9710,4817.0000,False,short,
6467389,0.2889760,0.0000002,54953.686178,0.017779,0.79,76.6095,7.3213,13.1320,5183.0000,False,short,
9882280,0.2890750,0.0000002,54964.877130,0.015868,0.77,77.6393,16.3034,14.5160,5343.0000,False,short,
4758092,0.2891660,0.0000002,54964.779256,0.016704,0.90,73.5467,8.6477,15.4200,5682.0000,False,short,
7117514,0.2903991,-1,55000.023063,-1,0.73,74.9050,11.9965,15.4680,5855.0000,False,short,
9664387,0.2907534,-1,55001.983756,-1,0.73,80.1613,10.0973,14.3920,6153.0000,False,short,
9664382,0.2907540,0.0000004,54999.946674,0.041055,0.75,80.1620,10.0990,16.5840,4936.0000,False,short,
11295026,0.2908549,0.0000002,54953.888646,0.017971,0.90,80.6304,15.2738,12.8100,4988.0000,False,short,
10322582,0.2912692,0.0000002,54964.559511,0.017759,0.88,77.2430,19.2051,14.7950,5806.0000,False,short,
6128248,0.2917436,0.0000002,54964.750595,0.017248,0.76,74.3653,10.4322,15.1660,4867.0000,False,short,
5008287,0.2918775,0.0000002,54964.561803,0.017328,0.94,72.3917,11.4344,15.3130,5881.0000,False,short,
11135978,0.2920594,0.0000002,54953.926345,0.015543,0.75,80.3893,15.0164,12.3310,5004.0000,False,short,
4661397,0.2923249,0.0000002,54964.689325,0.018429,0.92,72.9406,9.4186,15.3730,5546.0000,False,short,
9995981,0.2932666,0.0000002,54964.846777,0.018254,0.87,76.8345,18.7941,15.5850,5328.0000,False,short,
10847118,0.2935526,0.0000002,54964.702947,0.017923,0.82,78.3196,18.6759,13.9650,5528.0000,False,short,
10153827,0.2936296,-1,54964.816421,-1,0.66,80.5461,11.1412,15.8220,5503.0000,False,short,
3228918,0.2936500,-1,55075.665310,-1,-1.00,70.3545,11.4724,15.1960,5630.0000,False,short,
3730067,0.2940786,0.0000002,54964.887243,0.009790,0.62,69.5233,14.5179,14.6100,4099.0000,True,short,
6953069,0.2941070,-1,55140.659040,-1,-1.00,75.2900,10.9591,15.7410,4106.0000,False,short,
3454864,0.2941204,0.0000002,54964.780262,0.013257,0.69,72.0952,8.4468,13.7310,5791.0000,False,short,
9145846,0.2944796,0.0000002,54964.702271,0.016150,0.96,76.5121,15.7682,15.1610,4745.0000,False,short,
12153332,0.2946266,0.0000002,54953.871096,0.016708,0.88,81.5358,17.6787,13.0770,5367.0000,False,short,
2302092,0.2946734,0.0000002,54964.690581,0.025649,0.88,70.2621,10.1328,14.4400,5245.0000,False,short,
4950505,0.2948091,0.0000002,54964.865804,0.019584,0.83,74.9806,6.5162,14.6890,5625.0000,False,short,
5543482,0.2948275,0.0000002,55000.186215,0.017215,0.80,74.2128,9.1957,15.7340,5156.0000,False,short,
10123627,0.2949393,0.0000002,54964.807405,0.017639,0.96,77.0050,18.8392,15.4980,4454.0000,False,short,
12121470,0.2959910,0.0000002,54984.677006,0.002250,-1.00,83.8220,12.4919,14.6880,6147.0000,False,short,
9665086,0.2965356,0.0000002,55000.079903,0.012011,0.69,80.3021,10.0094,13.8770,-1.0000,False,short,
11244501,0.2966763,0.0000002,54953.815356,0.015727,0.89,80.8848,14.5094,9.8490,5151.0000,True,short,
7884426,0.2967316,0.0000002,54964.674950,0.016277,0.95,75.2130,13.8958,15.1130,5285.0000,False,short,
7740566,0.2970627,0.0000002,55113.454311,0.017385,0.81,74.1432,15.6199,15.6110,5526.0000,False,short,
2715007,0.2971105,0.0000002,54964.782119,0.018796,0.87,70.7132,9.8126,14.7300,5598.0000,False,short,
6471048,0.2972280,0.0000002,54953.685654,0.018704,0.77,76.8469,6.7949,12.8360,4850.0000,False,short,
6046061,0.2972557,0.0000002,54919.454410,0.015453,0.70,74.1341,10.6042,14.9880,4563.0000,False,short,
7130044,0.2976650,0.0000002,54964.695612,0.016644,0.76,76.1721,9.6928,14.3020,5047.0000,False,short,
7380743,0.2976833,-1,54964.778348,-1,0.90,76.9813,8.9115,14.9300,5962.0000,False,short,
5557368,0.2979309,0.0000002,54953.768264,0.017859,0.93,75.3927,7.1645,12.6500,5143.0000,False,short,
12060965,0.2979390,-1,54999.968463,-1,0.78,82.0921,15.7344,14.0990,5916.0000,False,short,
7941050,0.2979811,0.0000002,54964.782894,0.018792,0.86,73.5165,18.1038,14.9810,5069.0000,False,short,
10149237,0.2979959,0.0000002,54951.244018,0.015818,0.93,80.0792,12.0526,15.1830,5013.0000,False,short,
10880490,0.2980053,0.0000002,54964.857887,0.016751,0.75,82.2853,10.2966,15.2390,5807.0000,False,short,
10909367,0.2981220,-1,55002.020000,-1,-1.00,78.6835,17.9287,14.2770,3910.0000,False,short,
4651526,0.2981451,0.0000033,54999.972379,0.017436,0.95,71.9707,11.4159,14.7540,6241.0000,False,short,
6283344,0.2986750,-1,55002.055680,-1,-1.00,73.8572,11.8957,15.3630,5722.0000,False,short,
5617953,0.2986960,0.0000002,55002.067477,0.016044,0.76,73.0955,11.5756,15.8850,5289.0000,False,short,
4072890,0.2987300,-1,55002.002870,-1,-1.00,73.0704,7.8806,14.2690,6435.0000,False,short,
11604958,0.2989297,0.0000002,54964.653176,0.015140,0.73,80.6097,16.8182,13.9350,5286.0000,False,short,
5961327,0.2992020,0.0000002,54964.708008,0.015779,0.76,73.8531,11.1144,15.4170,4842.0000,False,short,
11127048,0.2993229,0.0000002,54964.786190,0.016569,0.94,79.0964,18.0611,15.2210,5448.0000,False,short,
8309175,0.2995914,0.0000002,54964.748570,0.016805,0.93,77.5362,10.5035,15.2800,5473.0000,False,short,
11496078,0.2997192,0.0000002,54953.599863,0.018848,0.88,79.6213,18.6903,13.4750,5891.0000,True,short,
4036687,0.2997993,0.0000033,55000.292216,0.018135,0.89,69.4926,15.2248,15.2200,6200.0000,False,short,
5881838,0.3003313,0.0000002,55005.795225,0.015910,0.73,74.1895,10.1299,14.7370,5093.0000,False,short,
8682132,0.3005676,-1,54999.875161,-1,0.73,76.1882,14.7157,14.6740,5940.0000,False,short,
2996347,0.3010109,0.0000002,55002.146322,0.018906,0.90,71.2994,9.2171,15.4480,5445.0000,False,short,
2996339,0.3010110,-1,55000.046189,-1,0.89,71.3005,9.2189,13.9400,6200.0000,False,short,
9813390,0.3011900,-1,55002.097518,-1,-1.00,76.1256,19.7417,15.9720,4211.0000,False,short,
7597095,0.3012058,0.0000002,54964.709147,0.016177,0.76,74.3288,14.6371,14.1990,4915.0000,False,short,
11716688,0.3012184,0.0000002,54964.845939,0.015958,0.93,82.2529,13.8121,13.6470,5130.0000,False,short,
9773094,0.3020281,-1,55002.025436,-1,0.99,78.9485,12.9803,11.6520,7140.0000,False,short,
9274472,0.3020905,0.0000002,54964.726022,0.019634,0.90,77.0242,15.0968,13.9190,5112.0000,False,short,
4074708,0.3021166,0.0000002,54964.856673,0.016123,0.74,73.2200,7.6524,15.3700,5308.0000,False,short,
8394040,0.3021265,0.0000002,54964.878453,0.018159,0.79,79.4682,7.3569,14.4570,5697.0000,False,short,
8625469,0.3022458,0.0000035,55000.520801,0.017512,0.78,76.9634,12.7073,17.6580,5298.0000,False,short,
9161428,0.3025934,0.0000003,55002.082455,0.016027,0.92,78.4411,11.5496,15.1190,5535.0000,False,short,
9364192,0.3027043,-1,54964.908771,-1,0.99,80.3802,8.8671,13.8460,7934.0000,False,short,
8298344,0.3028751,0.0000002,54964.796026,0.014840,0.93,76.2502,12.9744,15.3540,5023.0000,False,short,
9948201,0.3031810,0.0000002,54964.901895,0.016662,0.89,78.5058,14.5958,14.3720,5791.0000,False,short,
4941060,0.3034224,0.0000002,54964.691063,0.016973,0.75,74.1958,7.8666,15.3800,5197.0000,False,short,
10355671,0.3036296,0.0000002,54953.637054,0.015054,0.95,81.2250,10.5992,13.5990,5224.0000,False,short,
7877062,0.3036515,0.0000002,54964.778743,0.017254,0.82,74.0539,16.2785,13.8270,5484.0000,False,short,
9470175,0.3038318,0.0000002,54964.841477,0.016501,0.77,78.7399,12.0749,15.3470,5438.0000,False,short,
3745184,0.3042328,0.0000002,54964.732045,0.013602,0.67,71.2244,10.8722,15.0310,4607.0000,False,short,
4726268,0.3045500,0.0000002,55001.974760,0.015439,-1.00,69.9420,16.0831,11.0430,6588.0000,True,short,
9965888,0.3045700,-1,55002.127620,-1,-1.00,80.6467,10.3817,15.0620,5392.0000,False,short,
7273033,0.3050331,0.0000002,55002.048055,0.016848,0.96,74.2812,13.9534,15.2090,5443.0000,False,short,
8431611,0.3053095,0.0000036,55001.481824,-1,0.74,76.7725,12.5508,17.2030,5897.0000,False,short,
10084115,0.3056657,0.0000002,54964.752203,0.019247,0.89,80.0664,11.7274,15.3500,5524.0000,False,short,
2017803,0.3057417,-1,54964.809417,-1,0.97,70.3732,9.3808,14.6140,5056.0000,False,short,
6148704,0.3058479,-1,54953.894323,-1,0.73,76.1988,7.1121,13.3300,5998.0000,False,short,
3965879,0.3059210,0.0000002,55002.138570,0.018808,-1.00,72.6110,8.4954,13.3350,6269.0000,False,short,
10395202,0.3059446,0.0000002,54964.643345,0.019503,0.81,78.3195,16.7308,14.7050,5260.0000,False,short,
11498689,0.3063060,0.0000002,54964.607232,0.018114,0.77,79.9953,17.6980,15.1240,5271.0000,False,short,
11395117,0.3065169,0.0000002,54964.845917,0.016364,0.74,79.9253,17.3186,14.9930,4879.0000,False,short,
6504095,0.3067755,0.0000002,54964.632606,0.015836,0.96,72.1850,16.2917,14.8420,5679.0000,False,short,
11245381,0.3069917,0.0000002,54953.641745,0.016634,0.75,80.9843,14.2390,12.8580,5567.0000,True,short,
7773380,0.3075778,0.0000002,54964.888998,0.018767,0.94,77.8325,8.4374,14.4750,5357.0000,False,short,
10723143,0.3076416,0.0000002,54964.841306,0.018014,0.79,79.0940,16.3014,15.4950,5120.0000,False,short,
8782626,0.3078770,-1,55003.092354,-1,-1.00,80.1733,7.3716,11.2180,6090.0000,False,short,
5563814,0.3082342,0.0000002,54964.683004,0.019449,0.91,75.8647,6.2695,15.1920,5032.0000,False,short,
10285661,0.3082916,0.0000002,55002.038068,0.018596,0.79,80.6725,11.3161,15.3180,5733.0000,False,short,
9245929,0.3083748,0.0000002,54964.742065,0.016200,0.94,80.7358,7.7496,15.5380,5093.0000,False,short,
5307780,0.3088511,0.0000002,54964.975035,0.018815,0.88,75.7369,5.9008,14.9060,6075.0000,False,short,
11305087,0.3092669,0.0000002,54964.836735,0.018609,0.79,82.0135,12.4470,15.0380,5512.0000,False,short,
7035139,0.3097412,0.0000002,54964.871775,0.019909,0.80,75.0804,11.6151,15.4800,5656.0000,False,short,
